id,title,description,authors,image,publisher,published_at,categories
183257,Sun Up: Tales of the Cow Camps,"Sun Up, the sixth title in the Tumbleweed Series of Will James reprints, collects some of James's best stories from his previous work along with seven original stories, all accompanied by the author's lively illustrations. Here are stories of cowboys grow",Will James,http://books.google.com/books/content?id=4FZXAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Mountain Press,1997,Fiction
137426,I Can Read (Fun and Fantasy),"Repetitive, predictable story lines and illustrations that match the text provide maximum support to the emergent reader. Engaging stories promote reading comprehension, and easy and fun activities on the inside back covers extend learning. Great for Reading First, Fluency, Vocabulary, Text Comprehension, and ESL/ELL!",Rozanne Lanczak Williams,http://books.google.com/books/content?id=VEQWQFSzwVsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Creative Teaching Press,1994,Juvenile Fiction
91750,American Empress: The Life and Times of Marjorie Merriweather Post,"American Empress is a sweeping history of the dramatic life of heiress Marjorie Merriweather Post, daughter of breakfast-cereal magnate C. W. Post. As a young girl growing up in the Midwest, Marjorie Post helped glue cereal boxes in her father's barn, later became a board member of his company, wed a diplomat and by late middle age was widely acknowledged as the unofficial ""Queen of Washington, D.C."" The glamorous and warm-hearted Mrs. Post was also mother to actress Dina Merrill. Throughout her life, she gave generously to hundreds of civic, artistic and philanthropic causes, among which were the National Symphony Orchestra, the Washington Ballet and the Kennedy Center. By virtue of her brains, beauty and great wealth, Mrs. Post was a woman well ahead of her era, whose natural business acumen created the frozen foods industry and transformed the Postum Cereal Company into the General Foods Corporation.",Nancy Rubin,http://books.google.com/books/content?id=ja3b_V1yVv0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,iUniverse,2004-01-04,Biography & Autobiography
188770,Inquest,"Midway, the most famous naval battle in American history, has been the subject of many excellent books. However, none satisfactorily explain why the Japanese lost that battle, given their overwhelming advantage in firepower. While no book may ever silence debate on the subject, Midway Inquest answers the central mystery of the battle. Why could the Japanese not get a bomber strike launched against the American carrier force before being attacked and destroyed by American dive bombers from the Enterprise and Yorktown? Although it is well known that the Japanese were unable to launch an immediate attack because their aircraft were in the process of changing armament, why wasn't the rearming operation reversed and an attack launched before the American planes arrived? Based on extensive research in Japanese primary records, Japanese literature on the battle, and interviews with over two dozen Japanese veterans from the carrier air groups, this book solves the mystery at last.",Dallas W. Isom,http://books.google.com/books/content?id=lOUPxsGwRLcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Indiana University Press,2007-07-19,History
146688,Design for Manufacturing: A Structured Approach,"Design for Manufacturing assists anyone not familiar with various manufacturing processes in better visualizing and understanding the relationship between part design and the ease or difficulty of producing the part. Decisions made during the early conceptual stages of design have a great effect on subsequent stages. In fact, quite often more than 70% of the manufacturing cost of a product is determined at this conceptual stage, yet manufacturing is not involved. Through this book, designers will gain insight that will allow them to assess the impact of their proposed design on manufacturing difficulty. The vast majority of components found in commercial batch-manufactured products, such as appliances, computers and office automation equipment are either injection molded, stamped, die cast, or (occasionally) forged. This book emphasizes these particular, most commonly implemented processes. In addition to chapters on these processes, the book touches upon material process selection, general guidelines for determining whether several components should be combined into a single component or not, communications, the physical and mechanical properties of materials, tolerances, and inspection and quality control. In developing the DFM methods presented in this book, he has worked with over 30 firms specializing in injection molding, die-casting, forging and stamping. Implements a philosophy which allows for easier and more economic production of designs Educates designers about manufacturing Emphasizes the four major manufacturing processes",Corrado Poli,http://books.google.com/books/content?id=hDG-xbYU8gEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Elsevier,2001-11-29,Technology & Engineering
58480,A Myriad of Emotions,"Poetry and journal entries document the emotional life of a women juggling the demands of her lover, family and demanding career. Includes discussion guide.",Michelle Larks,http://books.google.com/books/content?id=E9QKb1ybPlgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,F&M Enterprises,2003-03-01,Poetry
1205,Tales of Wisdom & Wonder,"Christians and Jews, as well as Moslems, called Jalaludin Rumi their teacher. Born in Afghanistan in the 13th century, Rumi is widely considered one of the greatest mystical teachers, and perhaps the greatest mystical poet, of all time. An important theme of Rumi's work is the danger of ""mistaking the container for the content."" He regarded even his own poetry as a ""container"" for the real purpose of his work. The Hundred Tales of Wisdom is a collection of events and ""action teachings"" from Rumi's life, with stories, fables, and verse from his work. A classic, the book has been used in Sufi schools for more than 700 years as a teaching instrument to help develop insights beyond ordinary perceptions.",Shams al-Dīn Aḥmad Aflākī| Jalāl al-Dīn Rūmī (Maulana),http://books.google.com/books/content?id=zsbYAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Ishk Book Service,1978,Philosophy
95760,"The problem of pain, (The Christian challenge series, ed. by Ashley Sampson)","C. S. Lewis, long renowned for his children's books as well as his Christian apologetics, has been the subject of wide interest since he first stepped-up to the BBC's microphone during the Second World War. Until now, however, the reasons why this medievalist began writing books for a popular audience, and why these books have continued to be so popular, had not been fully explored. In fact Lewis, who once described himself as by nature an 'extreme anarchist', was a critical controversialist in his time-and not to everyone's liking. Yet, somehow, Lewis's books directed at children and middlebrow Christians have continued to resonate in the decades since his death in 1963. Stephanie L. Derrick considers why this is the case, and why it is more true in America than in Lewis's home-country of Britain. The story of C. S. Lewis's fame is one that takes us from his childhood in Edwardian Belfast, to the height of international conflict during the 1940s, to the rapid expansion of the paperback market, and on to readers' experiences in the 1980s and 1990s, and, finally, to London in November 2013, where Lewis was honoured with a stone in Poet's Corner in Westminster Abbey. Derrick shows that, in fact, the author himself was only one actor among many shaping a multi-faceted image. The Fame of C. S. Lewis is the most comprehensive account of Lewis's popularity to date, drawing on a wealth of fresh material and with much to interest scholars and C. S. Lewis admirers alike.",Stephanie L. Derrick,http://books.google.com/books/content?id=yFhgDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Oxford University Press,2018-05-31,Biography & Autobiography
10757,Building a Greenland kayak,""" ... [This book] leads you step-by-step through the process of creating your own lashed-frame, fabric-covered, custom-fitted Greenland kayak, using inexpensive, easy-to-find materials and common woodworking tools. ...""--Back cover.",Christopher Cunningham,http://books.google.com/books/content?id=5-cazMBSQWcC&printsec=frontcover&img=1&zoom=1&source=gbs_api,McGraw Hill Professional,2002-12-17,Crafts & Hobbies
158559,Complex Analysis with Applications,"The basics of what every scientist and engineer should know, from complex numbers, limits in the complex plane, and complex functions to Cauchy's theory, power series, and applications of residues. 1974 edition.",Richard A. Silverman,http://books.google.com/books/content?id=LIXBHcUrx-cC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Courier Corporation,1984-01-01,Mathematics
60363,Soothing the Troubled Mind: Acupuncture and Moxibustion in the Treatment and Prevention of Schizophrenia,"This informative text provides an introduction to schizophrenia and a review of the Traditional Chinese Medicine (TCM) treatments being used in treating both schizophrenia and other mental diseases. Rather than focusing on how to carry out acupuncture and TCM, it examines the best way to apply treatments. Covering both the Western biomedical diagnosis and the essentials of Chinese differential diagnosis, treatment protocols are provided for each condition. A controversial text whose basic message is that TCM has much to offer for the future of psychiatric medicine.",Baiceng Lou,http://books.google.com/books/content?id=xxqMQ7QVsLYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Paradigm Publications,2000,Medical
133811,From the Angel's Blackboard: The Best of Fulton J. Sheen : A Centennial Celebration,"In the early days of TV, millions of Americans turned on their sets to watch a sermon by a Catholic bishop. The program was called Life Is Worth Living, and it featured Fulton J. Sheen, Titular Archbishop of Newport. Bishop Sheen's messages are still relevant 40 years later. In recognition of the 100th year since his birth, a collection of Sheen's writings is being offered to those who remember and to a whole new generation.",Fulton John Sheen,http://books.google.com/books/content?id=e5TsCuLiK5AC&printsec=frontcover&img=1&zoom=1&source=gbs_api,Liguori Publications,1995,Religion
32965,Analytical Dynamics,"First published in 1987, this text offers concise but clear explanations and derivations to give readers a confident grasp of the chain of argument that leads from Newton’s laws through Lagrange’s equations and Hamilton’s principle, to Hamilton’s equations and canonical transformations. This new edition has been extensively revised and updated to include: A chapter on symplectic geometry and the geometric interpretation of some of the coordinate calculations. A more systematic treatment of the conections with the phase-plane analysis of ODEs; and an improved treatment of Euler angles. A greater emphasis on the links to special relativity and quantum theory showing how ideas from this classical subject link into contemporary areas of mathematics and theoretical physics. A wealth of examples show the subject in action and a range of exercises – with solutions – are provided to help test understanding.",Nicholas Woodhouse,http://books.google.com/books/content?id=84EHkAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Springer,2010-02-04,Science
14347,Writing the Natural Way: The Right Brain Writing Technique,"Shows all writers how effective writing can beas natural as telling a story to a friend, and as easy as daydreaming.",Gabriele L. Rico,http://books.google.com/books/content?id=f80i9lssHiYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,Tarcher,1983,Creative writing
64897,Catch 22 (catch-22),Presents the contemporary classic depicting the struggles of a U.S. airman attempting to survive the lunacy and depravity of a World War II base,Joseph Heller,http://books.google.com/books/content?id=Xfze51E7TEoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Simon and Schuster,1999-10-05,Fiction
197601,Raven's Bride,"In 1829, Sam Houston was the thirty-six-year-old governor of Tennessee, a “beautiful…imperious giant genius of a man,” whose political horizons seemed limitless. The marriage of this charismatic, ambitious statesman to twenty-year-old Eliza Allen, the daughter of a prominent landholder, seemed to form the perfect social foundation on which Houston would build his glittering career. But just eleven weeks after the wedding, Eliza suddenly and inexplicably left her new husband, creating a scandal that caused the governor to resign his office in disgrace and embark on an exile that would ultimately deliver him to Texas, and a destiny even grander and more improbable than anyone could have imagined. Through decades of rumor and speculation, Sam Houston and Eliza Allen never revealed the source of their unhappiness, and carried the secret with them to their graves. The Raven’s Bride is a brilliantly original novel that unravels this dark romantic mystery while illuminating a vivid and fascinating moment in America’s past. In these pages, Sam Houston is presented as he must have been—a heroic figure (called the Raven by the Cherokee), vain, flamboyant, magnetic, his outsized personality fueled by a desperate need for love. And Eliza Allen is his match: a prideful, magnificent young woman, both drawn to and disturbed by her husband’s grand aspirations. With the investigative acuity of a historian and the profound empathy of a gifted novelist, Elizabeth Crook has created an enthralling portrait of these star-crossed lovers and the vibrant, restless world that brought them together. Richly detailed and splendidly imagined, The Raven’s Bride turns a baffling historical conundrum into a complex and deeply affecting love story.",Elizabeth Crook,http://books.google.com/books/content?id=RcIHAQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Doubleday,2013-10-02,Fiction
19698,PARTIAL ECLIPSE,"""Have you ever seen a total solar eclipse?"" If the question caused you to search your memory, the correct answer would have been ""no."" A common response is: ""Yes--I saw one, it was about 90% partial eclipse where I lived."" A 90% partial eclipse is indeed a remarkable phenomenon, but true totality leaves all else in the shade, in all senses of the phrase. Ask the question of anyone who has experienced the full sensation of being obliterated by the moon's shadow, and they will reply ""yes""--without hesitation--and continue with a monologue describing the overwhelming experiences and unique phenomena that ensued. On 21 August 2017 millions of people across the United States witnessed ""The Great American Eclipse"" of the Sun. The moment it was over, people around the world were asking questions: what caused the weird shadows and colors in the build up to totality? Were those ephemeral bands of shadows gliding across the ground in the seconds before totality real or an optical illusion? Why this, what that, but above all: where and when can I see a total solar eclipse again? Eclipses: What Everyone Needs to Know helps explain the profound differences between a 99.99% partial eclipse and true totality, and inform readers how to experience this most beautiful natural phenomenon successfully. It covers eclipses of sun, moon, and other astronomical objects, and their applications in science, as well as their role in history, literature, and myth. It describes the phenomena to expect at a solar eclipse and the best ways to record them--by camera, video, or by simple handmade experiments. The book covers the timetable of upcoming eclipses, where the best locations will be to see them, and the opportunities for using them as vehicles for inspiration and education. As a veteran of seven total solar eclipses, physicist Frank Close is an expert both on the theory and practice of eclipses. Eclipses: What Everyone Needs to Know is a popular source of information on the physics of eclipses.",Frank Close,http://books.google.com/books/content?id=u5ugDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Oxford University Press, USA",2019-09-03,Science
98328,Thinking physics is Gedanken physics,"""In this book, as in real life, the hook comes first. When the explanation follows, it goes to the central point fast. There is an easy way to explain anything -- it's just hard to find it. That is Epstein's Law, and this book demonstrates it"" --Cover, p. 4.",Lewis C. Epstein,http://books.google.com/books/content?id=Q9ZINwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Insight Press, Incorporated",2002,Juvenile Nonfiction
169163,ADVENTURES OF THE UNICORN GIRL: Acorna; Acorna's Quest; Acorna's World,"""I must find my own kind!""Found as an infant drifting in space, Acorna, the Unicorn Girl, has become a young woman. She still has her tiny, translucent horn, and her ""funny"" feet and hands. And, she still has her miraculous ability to make plants grow and heal human sickness. But Acorna has strange dreams of a gentle folk who mind-speak by touching horns. With her ""Uncle"" Calum, one of the three grizzled asteroid prospectors who rescued, protected, and raised her, she sets off to find her people. No sooner does she leave than a mysterious craft appears, piloted by the Linyaari, a gentle race with telepathic powers. The Linyaari are roaming the galaxy, spreading the alarm about the deadly Khleev--And searching for a beloved little girl they had given up for lost, long ago...",Anne McCaffrey,http://books.google.com/books/content?id=iL_yb_9SqfUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Harper Collins,2009-10-13,Fiction
35833,The sheltering sky,"This 50th anniversary edition of ""The Sheltering Sky"", one of the great novels of the 20th century, features an original review of the book by Tennessee Williams. ""Stands head and shoulders above most other novels published in English since World War II"".--""New Republic"".",Paul Bowles,http://books.google.com/books/content?id=nJqBvQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,HarperCollins Publishers,1990,English fiction
133303,The Sion Revelation: The Truth About the Guardians of Christ's Sacred Bloodline,"Explores the mysterious Priory of Sion organization, investigating key questions about the alleged descendants of Jesus and Mary Magdalene, Leonardo da Vinci's possible membership, and the identity of Grand Master Pierre Plantard.",Lynn Picknett| Clive Prince,http://books.google.com/books/content?id=KEC03mtpBagC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Simon and Schuster,2006-02-07,"Body, Mind & Spirit"
42983,Stand Out Basic: Standards-Based English,Audio CD includes listening content for the task-based listening activities noted in the student text.,Rob Jenkins| Staci Johnson,http://books.google.com/books/content?id=BzuBzQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Heinle & Heinle Pub,2008-07-24,Foreign Language Study
144095,SELLING THINGS,"Selling Things is one of the timeless classics. It is a complete course on salesmanship directed to those interested in selling and wishing to learn how to do it with excellence. It is a back-to-basics in sales, and even though it is 100 years old, it is still topical and interesting. The author committed his life to gather the messages on the art of sales and to transfer them into dozens of volumes and thousands of pages, each and every one of them a true gem.",Orison Swett Marden| Joseph Francis MacGrail,http://books.google.com/books/content?id=_QJzEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,DigiCat,2022-05-28,Fiction
189408,Tigrinya Grammar,"This handbook is suitable for anyone wishing to,study Tigrinya - the most widely used of the,various languages spoken in Eritrea which is also,used in the neighbouring Tigrai region of Ethiopia,and some parts of Begemeder and Wollo.,Originally conceived by the Intermission Language,Council in 1968, this new edition has been updated,and revised to reflect the demands of modern,times.",John S. Mason,http://books.google.com/books/content?id=fDmPzgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Red Sea Press(NJ),1996,African Language
7964,Foundations of potential theory (Die Grundlehren der mathematischen Wissenschaften in Einzeldarstellungen mit besonderer Berucksichtigung der Anwendungsgebiete),"FOUNDATIONS OF POTENTIAL THEORY by OLIVER DIMON KELLOGG. Originally published in 1929. Preface: The present volume gives a systematic treatment of potential functions. It takes its origin in two courses, one elementary and one advanced, which the author has given at intervals during the last ten years, and has a two-fold purpose first, to serve as an introduction for students whose attainments in the Calculus include some knowledge of partial derivatives and multiple and line integrals and secondly, to provide the reader with the fundamentals of the subject, so that he may proceed immediately to the applications, or to - the periodical literature of the day. It is inherent in the nature of the subject that physical intuition and illustration be appealed to freely, and this has been done. However, in order that the ok may present sound ideals to the student, and also serve the ma pmatician, both for purposes of reference and as a basis for further developments, the proofs have been given by rigorous methods. This has led, at a number of points, to results either not found elsewhere, or not readily accessible. Thus, Chapter IV contains a proof for the general regular region of the divergence theorem Gauss, or Greens theorem on the reduction of volume to surface integrals. The treatment of the fundamental existence theorems in Chapter XI by means of integral equations meets squarely the difficulties incident to the discontinuity of the kernel, and the same chapter gives an account of the most recent developments with respect to the Pirichlet problem. Exercises are introduced in the conviction that no mastery of a mathematical subject is possible without working with it. They are designed primarily to illustrate or extend the theory, although the desirability of requiring an occasional concrete numerical result has not been lost sight of. O. D. Kellogg. August, 1929. Contents include: Chapter 1. The Force of Gravity. 1. The Subject Matter of Potential Theory 1 2. Newtons Law 2 3. Interpretation of Newtons Law for Continuously Distributed Bodies . 3 4. Forces Due to Special Bodies 4 5. Material Curves, or Wires 8 6 Material Surfaces or Lammas 10 7. Curved Lammas 12 8. Ordinary Bodies, or Volume Distributions 15 9 The Force at Points of the Attracting Masses 17 10. Legitimacy of the Amplified Statement of Newtons Law Attraction between Bodies 22 11. Presence of the Couple Centrobaric Bodies Specific Force 26 Chapter II. Fields of Force. 1. Fields of Force and Other Vector Fields 28 2. Lines of Force 28 3. Velocity Fields 31 4. Expansion, or Divergence of a Field 34 5. The Divergence Theorem 37 6. Flux of Force Solenoidal Fields 40 7. Gauss Integral 42 8. Sources and Sinks 44 9. General Flows of Fluids Equation of Continuity 45 Chapter III The Potential. 1. Work and Potential Energy 48 2 Equipotential Surfaces 54 3. Potentials of Special Distributions 55 4. The Potential of a Homogeneous Circumference 58 5. Two Dimensional Problems The Logarithmic Potential 62 6. Magnetic Particles 65 7. Magnetic Shells, or Double Distributions 66 8. Irrotational Flow 69 . Stokes Theorem 72 10. Flow of Heat 76 11. The Energy of Distributions 79 12...",Oliver Dimon Kellogg,http://books.google.com/books/content?id=QqTQAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Read Books,2008-11,Philosophy
164628,Healing: One Childs Journey,How to tackle emotional blocks & physical challenges in 5-12 year olds.,Brandon Bays,http://books.google.com/books/content?id=62O4Caqh0oEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,HarperCollins UK,2003,Child development
45193,Storage Area Network Essentials: A Complete Guide to Understanding and Implementing SANs (Veritas),"The inside scoop on a leading-edge data storage technology The rapid growth of e-commerce and the need to have all kinds ofapplications operating at top speed at the same time, all on a 24/7basis while connected to the Internet, is overwhelming traditionaldata storage methods. The solution? Storage Area Networks(SANs)--the data communications technology that's expected torevolutionize distributed computing. Written by top technologyexperts at VERITAS Software Global Corporation, this book takesreaders through all facets of storage networking, explaining how aSAN can help consolidate conventional server storage onto networks,how it makes applications highly available no matter how much datais being stored, and how this in turn makes data access andmanagement faster and easier. System and network managersconsidering storage networking for their enterprises, as well asapplication developers and IT staff, will find invaluable advice onthe design and deployment of the technology and how it works.Detailed, up-to-date coverage includes: The evolution of the technology and what is expected fromSANs Killer applications for SANs Full coverage of storage networking and what it means for theenterprise's information processing architecture Individual chapters devoted to the storage, network, andsoftware components of storage networking Issues for implementation and adoption",Richard Barker| Paul Massiglia,http://books.google.com/books/content?id=2MW8Dh7m_0oC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,John Wiley & Sons,2002-11-06,Computers
161696,Suspicion and Faith: The Religious Uses of Modern Atheism,"Marx, Nietzche, and Freud are among the most influential of modern atheists. The distinctive feature of their challenge to theistic and specifically Christian belief is expressed by Paul Ricoeur when he calls them the ""masters of suspicion."" While skepticism directs its critique to the truth or evidential basis of belief, suspicion asks two different, intimately intertwined questions: what are the motives that lead to this belief? and what function does it play, what work does it do for the individuals and communities that adopt it. What suspicion suspects is that the survival value of religious beliefs depends on satisfying desires and interests that the believing soul and the believing community are not eager to acknowledge because they violate the values they profess, as when, for example, talk about justice is a mask for deep-seated resentment and the desire for revenge. For this reason, the hermeneutics of suspicion is a theory, or group of theories, of self-deception: ideology critique in Marx, genealogy in Nietzsche, and psychoanalysis in Freud. Suspicion and Faith argues that the appropriate religious response (""the religious uses of modern atheism"") to these critiques is not to try to refute or deflect them, but rather to acknowledge their force in a process of self-examination--and this for two reasons. First, while these critiques are not, as Marx, Nietzsche, and Freud tend to suppose.",Merold Westphal,http://books.google.com/books/content?id=w4ukywEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Fordham Univ Press,1998,Philosophy
56781,The Norton Introduction to Fiction (Sixth Edition),New Stories. Balanced attention to text and context. Substantive help with reading and writing.,Jerome Beaty,http://books.google.com/books/content?id=eIywSAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,W. W. Norton,1996,Fiction
72863,British Costume from Earliest Times to 1820 (Dover Fashion and Costumes),"Hard-to-find classic provides detailed, authentic coverage of British clothing (civil, royal, and ecclesiastic) from early Saxon era (ca. A.D. 460) to reign of King George III (1820).",Mrs. Charles H. Ashdown,http://books.google.com/books/content?id=afTDAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Courier Corporation,2012-09-06,Antiques & Collectibles
28431,Blenheim 1704: The Duke of Marlborough's masterpiece (Campaign),"Osprey's study of the Blenheim campaign, Britiain's defining battle of the War of the Spanish Succession (1701–1714). Combining one of history's most audacious strategic manoeuvres with perhaps the greatest military victory ever won by a British commander, the Blenheim campaign is rightly considered the pinnacle of the career of John Churchill, Duke of Marlborough. On 13 August 1704, Marlborough and Prince Eugene of Savoy faced a Franco-Bavarian army threatening to knock Austria out of the War of the Spanish Succession. In a hard-fought battle Marlborough won a resounding victory, capturing Marshal Tallard and over 14,000 men. In this book John Tincey describes how Marlborough's victory crushed his enemies, shattered the myth of French invincibility and laid the foundations for two centuries of British world dominance.",John Tincey,http://books.google.com/books/content?id=zZ4uvgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Osprey Publishing,2004-07-25,History
181376,Maritime Traders in the Ancient Greek World,"This is the first full work since Hasebroek's Trade and Politics in the Ancient World to deal directly with the place of maritime traders in ancient Greece. Its main assumption is that traders' juridical, economic, political and unofficial standing can only be viewed correctly through the lens of the polis framework. It argues that those engaging in inter-regional trade with classical Athens were mainly poor and foreign (hence politically inert at Athens). Moreover, Athens, as well as other classical Greek poleis, resorted to limited measures, well short of war or other modes of economic imperialism, to attract them. However, at least in the minds of individual Athenians considerations of traders' indispensability to Athens displaced what otherwise would have been low estimations of their social status.",C. M. Reed,http://books.google.com/books/content?id=-gwO68JZ9jkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Cambridge University Press,2003-12-11,History
78223,No Fixed Abode: A Jewish Odyssey to Africa,"In this memoir, Fraenkel writes as a member of an enclosed minority: German Jew within a predominantly Lithuanian Jewish community which was part of a white settler community, itself a minority in a predominantly black African territory. A young settler reprimanded him for stepping out of the way of an African family on a narrow bush path: “Walk straight on. They must know who is the master in the land.” Fraenkel found himself whistling the Nazis’ anthem “Clear the streets for the brown battalions. The storm troopers are marching.” He was coming to learn the importance of not conforming. “A vivid account of a childhood in a middleclass, non-observant Jewish family in Nazi Germany, forced to emigrate to Zambia (then Northern Rhodesia) in 1939.” — Trevor Gundry, Jewish Chronicle “Peter Fraenkel... and his family emigrated in 1939 from Breslau to Northern Rhodesia, where he forged a successful career... in the Central African Broadcasting Service. Fraenkel was thus given the opportunity of using his undoubted skills as a broadcaster to help in the education of black people, using new methods of mass education... his sojourn in Northern Rhodesia came to an end in 1957, a few years after the country was refashioned by the British government as the Federation of Rhodesia and Nyasaland — a big mistake, Fraenkel thinks, and one that wasn’t undone until much later when the independent state of Zambia was created. His love affair with Africa came to an end, and he felt impelled to leave, because of his ‘dislike of racist politics in this bastion of white privilege’... Peter Fraenkel’s account of the 20 years in Northern Rhodesia is absorbing... there are riveting chapters on his activities as a somewhat subversive broadcaster, working together with like-minded whites and Blacks... The book is written in a very lively manner and there are countless anecdotes, many of them in direct speech... I recommend it strongly.” — Leslie Baruch Brent, Association of Jewish Refugees “The book bursts with life. Countries like these Central African territories are... far more exciting than countries with a settled structure. Here a new society is emerging. This excitement is lost in official reports and academic studies and one of Fraenkel’s achievements is that he conveys it in full measure. I know of no book which more vividly describes the variety and throb of a modern African township.” — Max Gluckman, The Observer “He brings out the formation of the new African metropolitan and rural societies... I know of no book which describes this surging varied vitality so well.” — Africa",Peter Fraenkel,http://books.google.com/books/content?id=Q9mpDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Plunkett Lake Press,2019-08-18,Biography & Autobiography
83596,The Savoy cocktail book,"The ultimate bartender's book, this richly illustrated hardcover compilation of 750 recipes comprises non-alcoholic drinks as well as sours, toddies, flips, slings, fizzes, coolers, rickeys, juleps, punches, and other refreshments.",Harry Craddock,http://books.google.com/books/content?id=59xqDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Courier Dover Publications,2018-10-17,Cooking
150418,Raising an Emotionally Healthy Child When a Parent is Sick (A Harvard Medical School Book),"For families with a seriously ill parent--advice on helping your children cope from two leading Harvard psychiatrists Based on a Massachusetts General Hospital program, Raising an Emotionally Healthy Child When a Parent is Sick covers how you can address children's concerns when a parent is seriously ill, how to determine how children with different temperaments are really feeling and how to draw them out, ways to ensure the child's financial and emotional security and reassure the child that he or she will be taken care of.",Paula K. Rauch| Anna C. Muriel,http://books.google.com/books/content?id=9MfaAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,McGraw Hill Professional,2005-12-12,Health & Fitness
128541,Rag Doll: A Journey of Healing and Integration,"Following a near-death experience, Alayna has memories of early childhood abuse. She finds herself on a journey that takes her from despair into discovery of multiple personalities, and finally to a time of healing and integration. This is a book of courage and hope, of special value to survivors and their families, as well as to psychotherapists. Rag Doll includes an Afterword by Judith A. Goren, Ph.D., the clinical psychologist who treated Alayna.",Alayna,http://books.google.com/books/content?id=tuHXhd9yz8EC&printsec=frontcover&img=1&zoom=1&source=gbs_api,Mystic Moon Publications,1997,Medical
21272,"Launch Fever: An entrepreneur's journey into the secrets of launching rockets, a new business and living a happier life.","Tim Taylor's story is not simply that of a single individual, but a metaphor for an era that took us to the moon. Launch Fever is an inspiration not only to the rocket scientist but also to every entrepreneur starting or dreaming of starting his or her own company. The story covers both the Challenger and Columbia disasters with fascinating detail. This is a motivating insiders look at the kind of struggles that lie ahead (or behind) for every entrepreneur. Come face to face with the harsh realities and difficult decision of letting go the security of 9-5 to pursue a dream as Tim Taylor discovers the spark of enlightenment, which propels him into the world of entrepreneurship.",Tim Taylor,http://books.google.com/books/content?id=dHLVGgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Writers Club Press,2003-03,Biography & Autobiography
209099,The Night Caller,"'Well plotted and page turning' - Patricia Gibney 'A tense, fast-paced, and deftly plotted thriller, which kept me guessing right to the end. I'm already looking forward to the next outing for Detective Sergeant Lucy Golden and her crew!'- Andrea Carter Sometimes darkness stalks the most beautiful places... On Doogort East Bog, Achill Island, a body is found. The close community is stunned to learn that it's Lisa Moran, a popular teacher who disappeared two days earlier. DS Lucy Golden is assigned to the case. For her, it's personal. As an Achill native, she knows that sometimes great evil can lurk in plain sight. Having moved back from Dublin, she has spent the last ten years trying to prove herself to her colleagues after her husband was jailed for fraud. This is her chance to put the past behind her. Her teenage son Luc's behaviour, however, is increasingly troubling and Lucy doesn't have time for distractions. When another body is found in an abandoned property on the bog, with links to a murder 20 years ago, the stakes are raised - but a pattern is emerging. Can Lucy put the pieces together? Or will her family crisis mean the murderer claims his next victim? 'A novel that raises the bar for crime procedurals. . . artful, measured and gripping' Shots Magazine 'A twisty mystery, a moody setting and a troubled cop on a tricky case. What more could you want?' Peterborough Evening Telegraph",Martina Murphy,http://books.google.com/books/content?id=EXT7DwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Hachette UK,2021-07-15,Fiction
